,hq,lq,organ,split
564,train_datasets/carotid/high_quality/0806.png,train_datasets/carotid/low_quality/0806.png,carotid,4
565,train_datasets/carotid/high_quality/0807.png,train_datasets/carotid/low_quality/0807.png,carotid,4
566,train_datasets/carotid/high_quality/0809.png,train_datasets/carotid/low_quality/0809.png,carotid,4
567,train_datasets/carotid/high_quality/0810.png,train_datasets/carotid/low_quality/0810.png,carotid,4
568,train_datasets/carotid/high_quality/0811.png,train_datasets/carotid/low_quality/0811.png,carotid,4
569,train_datasets/carotid/high_quality/0812.png,train_datasets/carotid/low_quality/0812.png,carotid,4
570,train_datasets/carotid/high_quality/0813.png,train_datasets/carotid/low_quality/0813.png,carotid,4
571,train_datasets/carotid/high_quality/0817.png,train_datasets/carotid/low_quality/0817.png,carotid,4
572,train_datasets/carotid/high_quality/0818.png,train_datasets/carotid/low_quality/0818.png,carotid,4
573,train_datasets/carotid/high_quality/0819.png,train_datasets/carotid/low_quality/0819.png,carotid,4
574,train_datasets/carotid/high_quality/0820.png,train_datasets/carotid/low_quality/0820.png,carotid,4
575,train_datasets/carotid/high_quality/0822.png,train_datasets/carotid/low_quality/0822.png,carotid,4
576,train_datasets/carotid/high_quality/0824.png,train_datasets/carotid/low_quality/0824.png,carotid,4
577,train_datasets/liver/high_quality/0825.png,train_datasets/liver/low_quality/0825.png,liver,0
578,train_datasets/liver/high_quality/0826.png,train_datasets/liver/low_quality/0826.png,liver,0
579,train_datasets/liver/high_quality/0827.png,train_datasets/liver/low_quality/0827.png,liver,0
580,train_datasets/liver/high_quality/0828.png,train_datasets/liver/low_quality/0828.png,liver,0
581,train_datasets/liver/high_quality/0830.png,train_datasets/liver/low_quality/0830.png,liver,0
582,train_datasets/liver/high_quality/0831.png,train_datasets/liver/low_quality/0831.png,liver,0
583,train_datasets/liver/high_quality/0832.png,train_datasets/liver/low_quality/0832.png,liver,0
584,train_datasets/liver/high_quality/0833.png,train_datasets/liver/low_quality/0833.png,liver,0
585,train_datasets/liver/high_quality/0834.png,train_datasets/liver/low_quality/0834.png,liver,0
586,train_datasets/liver/high_quality/0836.png,train_datasets/liver/low_quality/0836.png,liver,0
587,train_datasets/liver/high_quality/0837.png,train_datasets/liver/low_quality/0837.png,liver,0
588,train_datasets/liver/high_quality/0838.png,train_datasets/liver/low_quality/0838.png,liver,0
589,train_datasets/liver/high_quality/0841.png,train_datasets/liver/low_quality/0841.png,liver,0
590,train_datasets/liver/high_quality/0844.png,train_datasets/liver/low_quality/0844.png,liver,0
591,train_datasets/liver/high_quality/0846.png,train_datasets/liver/low_quality/0846.png,liver,0
592,train_datasets/liver/high_quality/0848.png,train_datasets/liver/low_quality/0848.png,liver,0
593,train_datasets/liver/high_quality/0850.png,train_datasets/liver/low_quality/0850.png,liver,0
594,train_datasets/liver/high_quality/0851.png,train_datasets/liver/low_quality/0851.png,liver,0
595,train_datasets/liver/high_quality/0852.png,train_datasets/liver/low_quality/0852.png,liver,0
596,train_datasets/liver/high_quality/0853.png,train_datasets/liver/low_quality/0853.png,liver,0
597,train_datasets/liver/high_quality/0854.png,train_datasets/liver/low_quality/0854.png,liver,0
598,train_datasets/liver/high_quality/0857.png,train_datasets/liver/low_quality/0857.png,liver,0
599,train_datasets/liver/high_quality/0858.png,train_datasets/liver/low_quality/0858.png,liver,0
600,train_datasets/liver/high_quality/0859.png,train_datasets/liver/low_quality/0859.png,liver,0
601,train_datasets/liver/high_quality/0860.png,train_datasets/liver/low_quality/0860.png,liver,0
602,train_datasets/liver/high_quality/0861.png,train_datasets/liver/low_quality/0861.png,liver,0
603,train_datasets/liver/high_quality/0862.png,train_datasets/liver/low_quality/0862.png,liver,0
604,train_datasets/liver/high_quality/0864.png,train_datasets/liver/low_quality/0864.png,liver,0
605,train_datasets/liver/high_quality/0865.png,train_datasets/liver/low_quality/0865.png,liver,1
606,train_datasets/liver/high_quality/0867.png,train_datasets/liver/low_quality/0867.png,liver,1
607,train_datasets/liver/high_quality/0868.png,train_datasets/liver/low_quality/0868.png,liver,1
608,train_datasets/liver/high_quality/0869.png,train_datasets/liver/low_quality/0869.png,liver,1
609,train_datasets/liver/high_quality/0870.png,train_datasets/liver/low_quality/0870.png,liver,1
610,train_datasets/liver/high_quality/0871.png,train_datasets/liver/low_quality/0871.png,liver,1
611,train_datasets/liver/high_quality/0872.png,train_datasets/liver/low_quality/0872.png,liver,1
612,train_datasets/liver/high_quality/0874.png,train_datasets/liver/low_quality/0874.png,liver,1
613,train_datasets/liver/high_quality/0875.png,train_datasets/liver/low_quality/0875.png,liver,1
614,train_datasets/liver/high_quality/0877.png,train_datasets/liver/low_quality/0877.png,liver,1
615,train_datasets/liver/high_quality/0879.png,train_datasets/liver/low_quality/0879.png,liver,1
616,train_datasets/liver/high_quality/0880.png,train_datasets/liver/low_quality/0880.png,liver,1
617,train_datasets/liver/high_quality/0881.png,train_datasets/liver/low_quality/0881.png,liver,1
618,train_datasets/liver/high_quality/0882.png,train_datasets/liver/low_quality/0882.png,liver,1
619,train_datasets/liver/high_quality/0883.png,train_datasets/liver/low_quality/0883.png,liver,1
620,train_datasets/liver/high_quality/0884.png,train_datasets/liver/low_quality/0884.png,liver,1
621,train_datasets/liver/high_quality/0889.png,train_datasets/liver/low_quality/0889.png,liver,1
622,train_datasets/liver/high_quality/0890.png,train_datasets/liver/low_quality/0890.png,liver,1
623,train_datasets/liver/high_quality/0891.png,train_datasets/liver/low_quality/0891.png,liver,1
624,train_datasets/liver/high_quality/0893.png,train_datasets/liver/low_quality/0893.png,liver,1
625,train_datasets/liver/high_quality/0894.png,train_datasets/liver/low_quality/0894.png,liver,1
626,train_datasets/liver/high_quality/0895.png,train_datasets/liver/low_quality/0895.png,liver,1
627,train_datasets/liver/high_quality/0898.png,train_datasets/liver/low_quality/0898.png,liver,1
628,train_datasets/liver/high_quality/0899.png,train_datasets/liver/low_quality/0899.png,liver,1
629,train_datasets/liver/high_quality/0901.png,train_datasets/liver/low_quality/0901.png,liver,1
630,train_datasets/liver/high_quality/0902.png,train_datasets/liver/low_quality/0902.png,liver,1
631,train_datasets/liver/high_quality/0903.png,train_datasets/liver/low_quality/0903.png,liver,1
632,train_datasets/liver/high_quality/0907.png,train_datasets/liver/low_quality/0907.png,liver,1
633,train_datasets/liver/high_quality/0908.png,train_datasets/liver/low_quality/0908.png,liver,1
634,train_datasets/liver/high_quality/0911.png,train_datasets/liver/low_quality/0911.png,liver,2
635,train_datasets/liver/high_quality/0912.png,train_datasets/liver/low_quality/0912.png,liver,2
636,train_datasets/liver/high_quality/0913.png,train_datasets/liver/low_quality/0913.png,liver,2
637,train_datasets/liver/high_quality/0914.png,train_datasets/liver/low_quality/0914.png,liver,2
638,train_datasets/liver/high_quality/0915.png,train_datasets/liver/low_quality/0915.png,liver,2
639,train_datasets/liver/high_quality/0916.png,train_datasets/liver/low_quality/0916.png,liver,2
640,train_datasets/liver/high_quality/0918.png,train_datasets/liver/low_quality/0918.png,liver,2
641,train_datasets/liver/high_quality/0919.png,train_datasets/liver/low_quality/0919.png,liver,2
642,train_datasets/liver/high_quality/0920.png,train_datasets/liver/low_quality/0920.png,liver,2
643,train_datasets/liver/high_quality/0922.png,train_datasets/liver/low_quality/0922.png,liver,2
644,train_datasets/liver/high_quality/0924.png,train_datasets/liver/low_quality/0924.png,liver,2
645,train_datasets/liver/high_quality/0925.png,train_datasets/liver/low_quality/0925.png,liver,2
646,train_datasets/liver/high_quality/0926.png,train_datasets/liver/low_quality/0926.png,liver,2
647,train_datasets/liver/high_quality/0928.png,train_datasets/liver/low_quality/0928.png,liver,2
648,train_datasets/liver/high_quality/0930.png,train_datasets/liver/low_quality/0930.png,liver,2
649,train_datasets/liver/high_quality/0932.png,train_datasets/liver/low_quality/0932.png,liver,2
650,train_datasets/liver/high_quality/0936.png,train_datasets/liver/low_quality/0936.png,liver,2
651,train_datasets/liver/high_quality/0937.png,train_datasets/liver/low_quality/0937.png,liver,2
652,train_datasets/liver/high_quality/0941.png,train_datasets/liver/low_quality/0941.png,liver,2
653,train_datasets/liver/high_quality/0942.png,train_datasets/liver/low_quality/0942.png,liver,2
654,train_datasets/liver/high_quality/0943.png,train_datasets/liver/low_quality/0943.png,liver,2
655,train_datasets/liver/high_quality/0944.png,train_datasets/liver/low_quality/0944.png,liver,2
656,train_datasets/liver/high_quality/0945.png,train_datasets/liver/low_quality/0945.png,liver,2
657,train_datasets/liver/high_quality/0947.png,train_datasets/liver/low_quality/0947.png,liver,2
658,train_datasets/liver/high_quality/0948.png,train_datasets/liver/low_quality/0948.png,liver,2
659,train_datasets/liver/high_quality/0954.png,train_datasets/liver/low_quality/0954.png,liver,2
660,train_datasets/liver/high_quality/0955.png,train_datasets/liver/low_quality/0955.png,liver,2
661,train_datasets/liver/high_quality/0956.png,train_datasets/liver/low_quality/0956.png,liver,2
662,train_datasets/liver/high_quality/0958.png,train_datasets/liver/low_quality/0958.png,liver,2
663,train_datasets/liver/high_quality/0959.png,train_datasets/liver/low_quality/0959.png,liver,3
664,train_datasets/liver/high_quality/0960.png,train_datasets/liver/low_quality/0960.png,liver,3
665,train_datasets/liver/high_quality/0961.png,train_datasets/liver/low_quality/0961.png,liver,3
666,train_datasets/liver/high_quality/0963.png,train_datasets/liver/low_quality/0963.png,liver,3
667,train_datasets/liver/high_quality/0965.png,train_datasets/liver/low_quality/0965.png,liver,3
668,train_datasets/liver/high_quality/0966.png,train_datasets/liver/low_quality/0966.png,liver,3
669,train_datasets/liver/high_quality/0967.png,train_datasets/liver/low_quality/0967.png,liver,3
670,train_datasets/liver/high_quality/0972.png,train_datasets/liver/low_quality/0972.png,liver,3
671,train_datasets/liver/high_quality/0974.png,train_datasets/liver/low_quality/0974.png,liver,3
672,train_datasets/liver/high_quality/0976.png,train_datasets/liver/low_quality/0976.png,liver,3
673,train_datasets/liver/high_quality/0977.png,train_datasets/liver/low_quality/0977.png,liver,3
674,train_datasets/liver/high_quality/0978.png,train_datasets/liver/low_quality/0978.png,liver,3
675,train_datasets/liver/high_quality/0979.png,train_datasets/liver/low_quality/0979.png,liver,3
676,train_datasets/liver/high_quality/0983.png,train_datasets/liver/low_quality/0983.png,liver,3
677,train_datasets/liver/high_quality/0984.png,train_datasets/liver/low_quality/0984.png,liver,3
678,train_datasets/liver/high_quality/0986.png,train_datasets/liver/low_quality/0986.png,liver,3
679,train_datasets/liver/high_quality/0988.png,train_datasets/liver/low_quality/0988.png,liver,3
680,train_datasets/liver/high_quality/0989.png,train_datasets/liver/low_quality/0989.png,liver,3
681,train_datasets/liver/high_quality/0993.png,train_datasets/liver/low_quality/0993.png,liver,3
682,train_datasets/liver/high_quality/0994.png,train_datasets/liver/low_quality/0994.png,liver,3
683,train_datasets/liver/high_quality/0995.png,train_datasets/liver/low_quality/0995.png,liver,3
684,train_datasets/liver/high_quality/0996.png,train_datasets/liver/low_quality/0996.png,liver,3
685,train_datasets/liver/high_quality/0997.png,train_datasets/liver/low_quality/0997.png,liver,3
686,train_datasets/liver/high_quality/0998.png,train_datasets/liver/low_quality/0998.png,liver,3
687,train_datasets/liver/high_quality/0999.png,train_datasets/liver/low_quality/0999.png,liver,3
688,train_datasets/liver/high_quality/1000.png,train_datasets/liver/low_quality/1000.png,liver,3
689,train_datasets/liver/high_quality/1001.png,train_datasets/liver/low_quality/1001.png,liver,3
690,train_datasets/liver/high_quality/1002.png,train_datasets/liver/low_quality/1002.png,liver,3
691,train_datasets/liver/high_quality/1003.png,train_datasets/liver/low_quality/1003.png,liver,3
692,train_datasets/liver/high_quality/1004.png,train_datasets/liver/low_quality/1004.png,liver,4
693,train_datasets/liver/high_quality/1005.png,train_datasets/liver/low_quality/1005.png,liver,4
694,train_datasets/liver/high_quality/1006.png,train_datasets/liver/low_quality/1006.png,liver,4
695,train_datasets/liver/high_quality/1007.png,train_datasets/liver/low_quality/1007.png,liver,4
696,train_datasets/liver/high_quality/1008.png,train_datasets/liver/low_quality/1008.png,liver,4
697,train_datasets/liver/high_quality/1009.png,train_datasets/liver/low_quality/1009.png,liver,4
698,train_datasets/liver/high_quality/1010.png,train_datasets/liver/low_quality/1010.png,liver,4
699,train_datasets/liver/high_quality/1011.png,train_datasets/liver/low_quality/1011.png,liver,4
700,train_datasets/liver/high_quality/1012.png,train_datasets/liver/low_quality/1012.png,liver,4
701,train_datasets/liver/high_quality/1013.png,train_datasets/liver/low_quality/1013.png,liver,4
702,train_datasets/liver/high_quality/1014.png,train_datasets/liver/low_quality/1014.png,liver,4
703,train_datasets/liver/high_quality/1015.png,train_datasets/liver/low_quality/1015.png,liver,4
704,train_datasets/liver/high_quality/1016.png,train_datasets/liver/low_quality/1016.png,liver,4
705,train_datasets/liver/high_quality/1017.png,train_datasets/liver/low_quality/1017.png,liver,4
706,train_datasets/liver/high_quality/1018.png,train_datasets/liver/low_quality/1018.png,liver,4
707,train_datasets/liver/high_quality/1019.png,train_datasets/liver/low_quality/1019.png,liver,4
708,train_datasets/liver/high_quality/1020.png,train_datasets/liver/low_quality/1020.png,liver,4
709,train_datasets/liver/high_quality/1021.png,train_datasets/liver/low_quality/1021.png,liver,4
710,train_datasets/liver/high_quality/1022.png,train_datasets/liver/low_quality/1022.png,liver,4
711,train_datasets/liver/high_quality/1023.png,train_datasets/liver/low_quality/1023.png,liver,4
712,train_datasets/liver/high_quality/1024.png,train_datasets/liver/low_quality/1024.png,liver,4
713,train_datasets/liver/high_quality/1025.png,train_datasets/liver/low_quality/1025.png,liver,4
714,train_datasets/liver/high_quality/1026.png,train_datasets/liver/low_quality/1026.png,liver,4
715,train_datasets/liver/high_quality/1027.png,train_datasets/liver/low_quality/1027.png,liver,4
716,train_datasets/liver/high_quality/1028.png,train_datasets/liver/low_quality/1028.png,liver,4
717,train_datasets/liver/high_quality/1029.png,train_datasets/liver/low_quality/1029.png,liver,4
718,train_datasets/liver/high_quality/1030.png,train_datasets/liver/low_quality/1030.png,liver,4
719,train_datasets/liver/high_quality/1031.png,train_datasets/liver/low_quality/1031.png,liver,4
720,train_datasets/liver/high_quality/1032.png,train_datasets/liver/low_quality/1032.png,liver,4
721,train_datasets/liver/high_quality/1033.png,train_datasets/liver/low_quality/1033.png,liver,4
722,train_datasets/liver/high_quality/1034.png,train_datasets/liver/low_quality/1034.png,liver,4
723,train_datasets/liver/high_quality/1035.png,train_datasets/liver/low_quality/1035.png,liver,4
724,train_datasets/liver/high_quality/1036.png,train_datasets/liver/low_quality/1036.png,liver,4
725,train_datasets/liver/high_quality/1037.png,train_datasets/liver/low_quality/1037.png,liver,4
726,train_datasets/kidney/high_quality/1038.png,train_datasets/kidney/low_quality/1038.png,kidney,0
727,train_datasets/kidney/high_quality/1039.png,train_datasets/kidney/low_quality/1039.png,kidney,0
728,train_datasets/kidney/high_quality/1040.png,train_datasets/kidney/low_quality/1040.png,kidney,0
729,train_datasets/kidney/high_quality/1041.png,train_datasets/kidney/low_quality/1041.png,kidney,0
730,train_datasets/kidney/high_quality/1042.png,train_datasets/kidney/low_quality/1042.png,kidney,0
731,train_datasets/kidney/high_quality/1043.png,train_datasets/kidney/low_quality/1043.png,kidney,0
732,train_datasets/kidney/high_quality/1044.png,train_datasets/kidney/low_quality/1044.png,kidney,0
733,train_datasets/kidney/high_quality/1045.png,train_datasets/kidney/low_quality/1045.png,kidney,0
734,train_datasets/kidney/high_quality/1046.png,train_datasets/kidney/low_quality/1046.png,kidney,0
735,train_datasets/kidney/high_quality/1047.png,train_datasets/kidney/low_quality/1047.png,kidney,0
736,train_datasets/kidney/high_quality/1048.png,train_datasets/kidney/low_quality/1048.png,kidney,0
737,train_datasets/kidney/high_quality/1050.png,train_datasets/kidney/low_quality/1050.png,kidney,0
738,train_datasets/kidney/high_quality/1054.png,train_datasets/kidney/low_quality/1054.png,kidney,0
739,train_datasets/kidney/high_quality/1055.png,train_datasets/kidney/low_quality/1055.png,kidney,0
740,train_datasets/kidney/high_quality/1057.png,train_datasets/kidney/low_quality/1057.png,kidney,0
741,train_datasets/kidney/high_quality/1058.png,train_datasets/kidney/low_quality/1058.png,kidney,0
742,train_datasets/kidney/high_quality/1059.png,train_datasets/kidney/low_quality/1059.png,kidney,0
743,train_datasets/kidney/high_quality/1060.png,train_datasets/kidney/low_quality/1060.png,kidney,0
744,train_datasets/kidney/high_quality/1063.png,train_datasets/kidney/low_quality/1063.png,kidney,0
745,train_datasets/kidney/high_quality/1064.png,train_datasets/kidney/low_quality/1064.png,kidney,0
746,train_datasets/kidney/high_quality/1067.png,train_datasets/kidney/low_quality/1067.png,kidney,0
747,train_datasets/kidney/high_quality/1068.png,train_datasets/kidney/low_quality/1068.png,kidney,0
748,train_datasets/kidney/high_quality/1070.png,train_datasets/kidney/low_quality/1070.png,kidney,0
749,train_datasets/kidney/high_quality/1071.png,train_datasets/kidney/low_quality/1071.png,kidney,1
750,train_datasets/kidney/high_quality/1073.png,train_datasets/kidney/low_quality/1073.png,kidney,1
751,train_datasets/kidney/high_quality/1075.png,train_datasets/kidney/low_quality/1075.png,kidney,1
752,train_datasets/kidney/high_quality/1077.png,train_datasets/kidney/low_quality/1077.png,kidney,1
753,train_datasets/kidney/high_quality/1078.png,train_datasets/kidney/low_quality/1078.png,kidney,1
754,train_datasets/kidney/high_quality/1080.png,train_datasets/kidney/low_quality/1080.png,kidney,1
755,train_datasets/kidney/high_quality/1081.png,train_datasets/kidney/low_quality/1081.png,kidney,1
756,train_datasets/kidney/high_quality/1083.png,train_datasets/kidney/low_quality/1083.png,kidney,1
757,train_datasets/kidney/high_quality/1088.png,train_datasets/kidney/low_quality/1088.png,kidney,1
758,train_datasets/kidney/high_quality/1091.png,train_datasets/kidney/low_quality/1091.png,kidney,1
759,train_datasets/kidney/high_quality/1094.png,train_datasets/kidney/low_quality/1094.png,kidney,1
760,train_datasets/kidney/high_quality/1095.png,train_datasets/kidney/low_quality/1095.png,kidney,1
761,train_datasets/kidney/high_quality/1100.png,train_datasets/kidney/low_quality/1100.png,kidney,1
762,train_datasets/kidney/high_quality/1103.png,train_datasets/kidney/low_quality/1103.png,kidney,1
763,train_datasets/kidney/high_quality/1104.png,train_datasets/kidney/low_quality/1104.png,kidney,1
764,train_datasets/kidney/high_quality/1105.png,train_datasets/kidney/low_quality/1105.png,kidney,1
765,train_datasets/kidney/high_quality/1108.png,train_datasets/kidney/low_quality/1108.png,kidney,1
766,train_datasets/kidney/high_quality/1109.png,train_datasets/kidney/low_quality/1109.png,kidney,1
767,train_datasets/kidney/high_quality/1110.png,train_datasets/kidney/low_quality/1110.png,kidney,1
768,train_datasets/kidney/high_quality/1115.png,train_datasets/kidney/low_quality/1115.png,kidney,1
769,train_datasets/kidney/high_quality/1116.png,train_datasets/kidney/low_quality/1116.png,kidney,1
770,train_datasets/kidney/high_quality/1117.png,train_datasets/kidney/low_quality/1117.png,kidney,1
771,train_datasets/kidney/high_quality/1118.png,train_datasets/kidney/low_quality/1118.png,kidney,1
772,train_datasets/kidney/high_quality/1122.png,train_datasets/kidney/low_quality/1122.png,kidney,1
773,train_datasets/kidney/high_quality/1123.png,train_datasets/kidney/low_quality/1123.png,kidney,2
774,train_datasets/kidney/high_quality/1128.png,train_datasets/kidney/low_quality/1128.png,kidney,2
775,train_datasets/kidney/high_quality/1131.png,train_datasets/kidney/low_quality/1131.png,kidney,2
776,train_datasets/kidney/high_quality/1132.png,train_datasets/kidney/low_quality/1132.png,kidney,2
777,train_datasets/kidney/high_quality/1133.png,train_datasets/kidney/low_quality/1133.png,kidney,2
778,train_datasets/kidney/high_quality/1134.png,train_datasets/kidney/low_quality/1134.png,kidney,2
779,train_datasets/kidney/high_quality/1135.png,train_datasets/kidney/low_quality/1135.png,kidney,2
780,train_datasets/kidney/high_quality/1136.png,train_datasets/kidney/low_quality/1136.png,kidney,2
781,train_datasets/kidney/high_quality/1137.png,train_datasets/kidney/low_quality/1137.png,kidney,2
782,train_datasets/kidney/high_quality/1138.png,train_datasets/kidney/low_quality/1138.png,kidney,2
783,train_datasets/kidney/high_quality/1139.png,train_datasets/kidney/low_quality/1139.png,kidney,2
784,train_datasets/kidney/high_quality/1141.png,train_datasets/kidney/low_quality/1141.png,kidney,2
785,train_datasets/kidney/high_quality/1145.png,train_datasets/kidney/low_quality/1145.png,kidney,2
786,train_datasets/kidney/high_quality/1146.png,train_datasets/kidney/low_quality/1146.png,kidney,2
787,train_datasets/kidney/high_quality/1147.png,train_datasets/kidney/low_quality/1147.png,kidney,2
788,train_datasets/kidney/high_quality/1148.png,train_datasets/kidney/low_quality/1148.png,kidney,2
789,train_datasets/kidney/high_quality/1150.png,train_datasets/kidney/low_quality/1150.png,kidney,2
790,train_datasets/kidney/high_quality/1151.png,train_datasets/kidney/low_quality/1151.png,kidney,2
791,train_datasets/kidney/high_quality/1152.png,train_datasets/kidney/low_quality/1152.png,kidney,2
792,train_datasets/kidney/high_quality/1153.png,train_datasets/kidney/low_quality/1153.png,kidney,2
793,train_datasets/kidney/high_quality/1155.png,train_datasets/kidney/low_quality/1155.png,kidney,2
794,train_datasets/kidney/high_quality/1156.png,train_datasets/kidney/low_quality/1156.png,kidney,2
795,train_datasets/kidney/high_quality/1157.png,train_datasets/kidney/low_quality/1157.png,kidney,2
796,train_datasets/kidney/high_quality/1158.png,train_datasets/kidney/low_quality/1158.png,kidney,2
797,train_datasets/kidney/high_quality/1159.png,train_datasets/kidney/low_quality/1159.png,kidney,3
798,train_datasets/kidney/high_quality/1160.png,train_datasets/kidney/low_quality/1160.png,kidney,3
799,train_datasets/kidney/high_quality/1161.png,train_datasets/kidney/low_quality/1161.png,kidney,3
800,train_datasets/kidney/high_quality/1162.png,train_datasets/kidney/low_quality/1162.png,kidney,3
801,train_datasets/kidney/high_quality/1163.png,train_datasets/kidney/low_quality/1163.png,kidney,3
802,train_datasets/kidney/high_quality/1166.png,train_datasets/kidney/low_quality/1166.png,kidney,3
803,train_datasets/kidney/high_quality/1167.png,train_datasets/kidney/low_quality/1167.png,kidney,3
804,train_datasets/kidney/high_quality/1169.png,train_datasets/kidney/low_quality/1169.png,kidney,3
805,train_datasets/kidney/high_quality/1170.png,train_datasets/kidney/low_quality/1170.png,kidney,3
806,train_datasets/kidney/high_quality/1171.png,train_datasets/kidney/low_quality/1171.png,kidney,3
807,train_datasets/kidney/high_quality/1172.png,train_datasets/kidney/low_quality/1172.png,kidney,3
808,train_datasets/kidney/high_quality/1173.png,train_datasets/kidney/low_quality/1173.png,kidney,3
809,train_datasets/kidney/high_quality/1174.png,train_datasets/kidney/low_quality/1174.png,kidney,3
810,train_datasets/kidney/high_quality/1175.png,train_datasets/kidney/low_quality/1175.png,kidney,3
811,train_datasets/kidney/high_quality/1176.png,train_datasets/kidney/low_quality/1176.png,kidney,3
812,train_datasets/kidney/high_quality/1177.png,train_datasets/kidney/low_quality/1177.png,kidney,3
813,train_datasets/kidney/high_quality/1178.png,train_datasets/kidney/low_quality/1178.png,kidney,3
814,train_datasets/kidney/high_quality/1179.png,train_datasets/kidney/low_quality/1179.png,kidney,3
815,train_datasets/kidney/high_quality/1180.png,train_datasets/kidney/low_quality/1180.png,kidney,3
816,train_datasets/kidney/high_quality/1181.png,train_datasets/kidney/low_quality/1181.png,kidney,3
817,train_datasets/kidney/high_quality/1182.png,train_datasets/kidney/low_quality/1182.png,kidney,3
818,train_datasets/kidney/high_quality/1183.png,train_datasets/kidney/low_quality/1183.png,kidney,3
819,train_datasets/kidney/high_quality/1184.png,train_datasets/kidney/low_quality/1184.png,kidney,3
820,train_datasets/kidney/high_quality/1185.png,train_datasets/kidney/low_quality/1185.png,kidney,3
821,train_datasets/kidney/high_quality/1186.png,train_datasets/kidney/low_quality/1186.png,kidney,4
822,train_datasets/kidney/high_quality/1187.png,train_datasets/kidney/low_quality/1187.png,kidney,4
823,train_datasets/kidney/high_quality/1188.png,train_datasets/kidney/low_quality/1188.png,kidney,4
824,train_datasets/kidney/high_quality/1189.png,train_datasets/kidney/low_quality/1189.png,kidney,4
825,train_datasets/kidney/high_quality/1190.png,train_datasets/kidney/low_quality/1190.png,kidney,4
826,train_datasets/kidney/high_quality/1191.png,train_datasets/kidney/low_quality/1191.png,kidney,4
827,train_datasets/kidney/high_quality/1192.png,train_datasets/kidney/low_quality/1192.png,kidney,4
828,train_datasets/kidney/high_quality/1193.png,train_datasets/kidney/low_quality/1193.png,kidney,4
829,train_datasets/kidney/high_quality/1194.png,train_datasets/kidney/low_quality/1194.png,kidney,4
830,train_datasets/kidney/high_quality/1195.png,train_datasets/kidney/low_quality/1195.png,kidney,4
831,train_datasets/kidney/high_quality/1196.png,train_datasets/kidney/low_quality/1196.png,kidney,4
832,train_datasets/kidney/high_quality/1197.png,train_datasets/kidney/low_quality/1197.png,kidney,4
833,train_datasets/kidney/high_quality/1198.png,train_datasets/kidney/low_quality/1198.png,kidney,4
834,train_datasets/kidney/high_quality/1199.png,train_datasets/kidney/low_quality/1199.png,kidney,4
835,train_datasets/kidney/high_quality/1200.png,train_datasets/kidney/low_quality/1200.png,kidney,4
836,train_datasets/kidney/high_quality/1201.png,train_datasets/kidney/low_quality/1201.png,kidney,4
837,train_datasets/kidney/high_quality/1202.png,train_datasets/kidney/low_quality/1202.png,kidney,4
838,train_datasets/kidney/high_quality/1203.png,train_datasets/kidney/low_quality/1203.png,kidney,4
839,train_datasets/kidney/high_quality/1204.png,train_datasets/kidney/low_quality/1204.png,kidney,4
840,train_datasets/kidney/high_quality/1205.png,train_datasets/kidney/low_quality/1205.png,kidney,4
841,train_datasets/kidney/high_quality/1206.png,train_datasets/kidney/low_quality/1206.png,kidney,4
842,train_datasets/kidney/high_quality/1207.png,train_datasets/kidney/low_quality/1207.png,kidney,4
843,train_datasets/kidney/high_quality/1208.png,train_datasets/kidney/low_quality/1208.png,kidney,4
844,train_datasets/kidney/high_quality/1209.png,train_datasets/kidney/low_quality/1209.png,kidney,4
845,train_datasets/kidney/high_quality/1210.png,train_datasets/kidney/low_quality/1210.png,kidney,4
846,train_datasets/kidney/high_quality/1211.png,train_datasets/kidney/low_quality/1211.png,kidney,4
847,train_datasets/kidney/high_quality/1212.png,train_datasets/kidney/low_quality/1212.png,kidney,4
848,train_datasets/breast/high_quality/1213.png,train_datasets/breast/low_quality/1213.png,breast,0
849,train_datasets/breast/high_quality/1214.png,train_datasets/breast/low_quality/1214.png,breast,0
850,train_datasets/breast/high_quality/1215.png,train_datasets/breast/low_quality/1215.png,breast,0
851,train_datasets/breast/high_quality/1216.png,train_datasets/breast/low_quality/1216.png,breast,0
852,train_datasets/breast/high_quality/1217.png,train_datasets/breast/low_quality/1217.png,breast,0
853,train_datasets/breast/high_quality/1218.png,train_datasets/breast/low_quality/1218.png,breast,0
854,train_datasets/breast/high_quality/1219.png,train_datasets/breast/low_quality/1219.png,breast,0
855,train_datasets/breast/high_quality/1220.png,train_datasets/breast/low_quality/1220.png,breast,0
856,train_datasets/breast/high_quality/1221.png,train_datasets/breast/low_quality/1221.png,breast,0
857,train_datasets/breast/high_quality/1222.png,train_datasets/breast/low_quality/1222.png,breast,0
858,train_datasets/breast/high_quality/1223.png,train_datasets/breast/low_quality/1223.png,breast,0
859,train_datasets/breast/high_quality/1224.png,train_datasets/breast/low_quality/1224.png,breast,0
860,train_datasets/breast/high_quality/1225.png,train_datasets/breast/low_quality/1225.png,breast,0
861,train_datasets/breast/high_quality/1226.png,train_datasets/breast/low_quality/1226.png,breast,0
862,train_datasets/breast/high_quality/1227.png,train_datasets/breast/low_quality/1227.png,breast,0
863,train_datasets/breast/high_quality/1228.png,train_datasets/breast/low_quality/1228.png,breast,0
864,train_datasets/breast/high_quality/1229.png,train_datasets/breast/low_quality/1229.png,breast,0
